bncc_indice,bncc_codigo,bncc_objetivo,curriculo_indice,curriculo_codigo,similaridade,nota_corte_usada
14,(EF03CO01),"(EF03CO01) Associar os valores 'verdadeiro' e 'falso' a sentenças lógicas que dizem respeito a situações do dia a dia, fazendo uso de termos que indicam negação.",64,(EF15AR11P3),0.62387663,0.6699999999999997
15,(EF03CO02),"(EF03CO02) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências e repetições simples com condição (iterações indefinidas), para resolver problemas de forma independente e em colaboração.",400,(EF02MA12),0.69225997,0.6899999999999997
15,(EF03CO02),"(EF03CO02) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências e repetições simples com condição (iterações indefinidas), para resolver problemas de forma independente e em colaboração.",318,(EF03HI07X),0.6245819,0.6899999999999997
15,(EF03CO02),"(EF03CO02) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências e repetições simples com condição (iterações indefinidas), para resolver problemas de forma independente e em colaboração.",116,(EF15AR11AP5),0.6232866,0.6899999999999997
16,(EF03CO03),"(EF03CO03) Aplicar a estratégia de decomposição para resolver problemas complexos, dividindo esse problema em partes menores, resolvendo-as e combinando suas soluções.",469,(EF04MA06A),0.712721,0.7099999999999997
16,(EF03CO03),"(EF03CO03) Aplicar a estratégia de decomposição para resolver problemas complexos, dividindo esse problema em partes menores, resolvendo-as e combinando suas soluções.",479,(EF04MA13),0.6984921,0.7099999999999997
17,(EF03CO04),(EF03CO04) Relacionar o conceito de informação com o de dado.,565,(EF12LP02B),0.60562056,0.5999999999999996
17,(EF03CO04),(EF03CO04) Relacionar o conceito de informação com o de dado.,79,(EF15AR26P3),0.56784904,0.5999999999999996
17,(EF03CO04),(EF03CO04) Relacionar o conceito de informação com o de dado.,323,(EF03HI12X),0.55773616,0.5999999999999996
18,(EF03CO05),(EF03CO05) Compreender que dados são estruturados em formatos específicos dependendo da informação armazenada.,502,(EF05MA03),0.65835977,0.6499999999999997
18,(EF03CO05),(EF03CO05) Compreender que dados são estruturados em formatos específicos dependendo da informação armazenada.,540,(EF05MA25),0.6414836,0.6499999999999997
18,(EF03CO05),(EF03CO05) Compreender que dados são estruturados em formatos específicos dependendo da informação armazenada.,584,(EF15LP05B),0.62381446,0.6499999999999997
19,(EF03CO06),"(EF03CO06) Reconhecer que, para um computador realizar tarefas, ele se comunica com o mundo exterior com o uso de interfaces físicas (dispositivos de entrada e saída).",698,(EF35LP04),0.597258,0.5899999999999996
19,(EF03CO06),"(EF03CO06) Reconhecer que, para um computador realizar tarefas, ele se comunica com o mundo exterior com o uso de interfaces físicas (dispositivos de entrada e saída).",738,(EF04LP17),0.58621174,0.5899999999999996
19,(EF03CO06),"(EF03CO06) Reconhecer que, para um computador realizar tarefas, ele se comunica com o mundo exterior com o uso de interfaces físicas (dispositivos de entrada e saída).",422,(EF02MA23),0.5318476,0.5899999999999996
20,(EF03CO07),(EF03CO07) Utilizar diferentes navegadores e ferramentas de busca para pesquisar e acessar informações.,844,(EF35LP17),0.645446,0.6399999999999997
20,(EF03CO07),(EF03CO07) Utilizar diferentes navegadores e ferramentas de busca para pesquisar e acessar informações.,803,(EF05LP16),0.6277114,0.6399999999999997
21,(EF03CO08),(EF03CO08) Usar ferramentas computacionais em situações didáticas para se expressar em diferentes formatos digitais.,696,(EF35LP02),0.5902329,0.5899999999999996
21,(EF03CO08),(EF03CO08) Usar ferramentas computacionais em situações didáticas para se expressar em diferentes formatos digitais.,559,(EF01LP22),0.5638076,0.5899999999999996
22,(EF03CO09),(EF03CO09) Reconhecer o potencial impacto do compartilhamento de informações pessoais ou de seus pares em meio digital.,695,(EF35LP01),0.5742634,0.5699999999999996
22,(EF03CO09),(EF03CO09) Reconhecer o potencial impacto do compartilhamento de informações pessoais ou de seus pares em meio digital.,90,(EF15AR11P4),0.5294851,0.5699999999999996
22,(EF03CO09),(EF03CO09) Reconhecer o potencial impacto do compartilhamento de informações pessoais ou de seus pares em meio digital.,331,(EF04HI10X),0.52161205,0.5699999999999996
23,(EF04CO01),"(EF04CO01) Reconhecer objetos do mundo real e/ou digital que podem ser representados através de matrizes que estabelecem uma organização na qual cada componente está em uma posição definida por coordenadas, fazendo manipulações simples sobre estas representações.",498,(EF04MA27),0.6523205,0.6499999999999997
23,(EF04CO01),"(EF04CO01) Reconhecer objetos do mundo real e/ou digital que podem ser representados através de matrizes que estabelecem uma organização na qual cada componente está em uma posição definida por coordenadas, fazendo manipulações simples sobre estas representações.",702,(EF35LP08),0.6502267,0.6499999999999997
23,(EF04CO01),"(EF04CO01) Reconhecer objetos do mundo real e/ou digital que podem ser representados através de matrizes que estabelecem uma organização na qual cada componente está em uma posição definida por coordenadas, fazendo manipulações simples sobre estas representações.",199,(EF35EF04P5),0.5991448,0.6499999999999997
24,(EF04CO02),"(EF04CO02) Reconhecer objetos do mundo real e/ou digital que podem ser representados através de registros que estabelecem uma organização na qual cada componente é identificado por um nome, fazendo manipulações sobre estas representações.",575,(EF12LP13),0.6522551,0.6499999999999997
24,(EF04CO02),"(EF04CO02) Reconhecer objetos do mundo real e/ou digital que podem ser representados através de registros que estabelecem uma organização na qual cada componente é identificado por um nome, fazendo manipulações sobre estas representações.",74,(EF15AR21P3),0.59585047,0.6499999999999997
24,(EF04CO02),"(EF04CO02) Reconhecer objetos do mundo real e/ou digital que podem ser representados através de registros que estabelecem uma organização na qual cada componente é identificado por um nome, fazendo manipulações sobre estas representações.",306,(EF01HI07X),0.58845603,0.6499999999999997
25,(EF04CO03),"(EF04CO03) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências e repetições simples e aninhadas (iterações definidas e indefinidas), para resolver problemas de forma independente e em colaboração.",782,(EF35LP22),0.72079307,0.7199999999999998
25,(EF04CO03),"(EF04CO03) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências e repetições simples e aninhadas (iterações definidas e indefinidas), para resolver problemas de forma independente e em colaboração.",578,(EF12LP19),0.7084994,0.7199999999999998
25,(EF04CO03),"(EF04CO03) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências e repetições simples e aninhadas (iterações definidas e indefinidas), para resolver problemas de forma independente e em colaboração.",187,(EF35EF03P4),0.6517154,0.7199999999999998
26,(EF04CO04),"(EF04CO04) Entender que para guardar, manipular e transmitir dados deve-se codificá-los de alguma forma que seja compreendida pela máquina (formato digital).",492,(EF04MA22),0.5966803,0.5899999999999996
26,(EF04CO04),"(EF04CO04) Entender que para guardar, manipular e transmitir dados deve-se codificá-los de alguma forma que seja compreendida pela máquina (formato digital).",463,(EF04MA02),0.5887407,0.5899999999999996
26,(EF04CO04),"(EF04CO04) Entender que para guardar, manipular e transmitir dados deve-se codificá-los de alguma forma que seja compreendida pela máquina (formato digital).",586,(EF15LP07),0.56497586,0.5899999999999996
27,(EF04CO05),"(EF04CO05) Codificar diferentes informações para representação em computador (binária, ASCII, atributos de pixel, como RGB etc.).",112,(EF15AR07P5),0.54306006,0.5399999999999996
27,(EF04CO05),"(EF04CO05) Codificar diferentes informações para representação em computador (binária, ASCII, atributos de pixel, como RGB etc.).",53,(EF15AR26P2),0.5330993,0.5399999999999996
27,(EF04CO05),"(EF04CO05) Codificar diferentes informações para representação em computador (binária, ASCII, atributos de pixel, como RGB etc.).",294,(EF05GE08X),0.51104844,0.5399999999999996
28,(EF04CO06),"(EF04CO06) Usar diferentes ferramentas computacionais para criação de conteúdo (textos, apresentações, vídeos etc.).",561,(EF01LP25),0.63660264,0.6299999999999997
28,(EF04CO06),"(EF04CO06) Usar diferentes ferramentas computacionais para criação de conteúdo (textos, apresentações, vídeos etc.).",314,(EF02HI10X),0.59588313,0.6299999999999997
28,(EF04CO06),"(EF04CO06) Usar diferentes ferramentas computacionais para criação de conteúdo (textos, apresentações, vídeos etc.).",131,(EF15AR25P5),0.580031,0.6299999999999997
29,(EF04CO07),"(EF04CO07) Demonstrar postura ética nas atividades de coleta, transferência, guarda e uso de dados.",576,(EF12LP14X),0.5815671,0.5799999999999996
29,(EF04CO07),"(EF04CO07) Demonstrar postura ética nas atividades de coleta, transferência, guarda e uso de dados.",573,(EF12LP11X),0.548344,0.5799999999999996
30,(EF04CO08),(EF04CO08) Reconhecer a importância de verificar a confiabilidade das fontes de informações obtidas na Internet.,736,(EF04LP15),0.61578137,0.6099999999999997
30,(EF04CO08),(EF04CO08) Reconhecer a importância de verificar a confiabilidade das fontes de informações obtidas na Internet.,313,(EF02HI08X),0.566206,0.6099999999999997
30,(EF04CO08),(EF04CO08) Reconhecer a importância de verificar a confiabilidade das fontes de informações obtidas na Internet.,48,(EF15AR21P2),0.55109966,0.6099999999999997
31,(EF05CO01),"(EF05CO01) Reconhecer objetos do mundo real e/ou digital que podem ser representados através de listas que estabelecem uma organização na qual há um número variável de itens dispostos em sequência, fazendo manipulações simples sobre estas representações.",471,(EF04MA07A),0.6745775,0.6699999999999997
31,(EF05CO01),"(EF05CO01) Reconhecer objetos do mundo real e/ou digital que podem ser representados através de listas que estabelecem uma organização na qual há um número variável de itens dispostos em sequência, fazendo manipulações simples sobre estas representações.",473,(EF04MA08),0.6723012,0.6699999999999997
31,(EF05CO01),"(EF05CO01) Reconhecer objetos do mundo real e/ou digital que podem ser representados através de listas que estabelecem uma organização na qual há um número variável de itens dispostos em sequência, fazendo manipulações simples sobre estas representações.",786,(EF35LP26),0.6220299,0.6699999999999997
32,(EF05CO02),"(EF05CO02) Reconhecer objetos do mundo real e digital que podem ser representados através de grafos que estabelecem uma organização com uma quantidade variável de vértices conectados por arestas, fazendo manipulações simples sobre estas representações.",483,(EF04MA16),0.65397596,0.6499999999999997
32,(EF05CO02),"(EF05CO02) Reconhecer objetos do mundo real e digital que podem ser representados através de grafos que estabelecem uma organização com uma quantidade variável de vértices conectados por arestas, fazendo manipulações simples sobre estas representações.",780,(EF35LP20),0.63480973,0.6499999999999997
32,(EF05CO02),"(EF05CO02) Reconhecer objetos do mundo real e digital que podem ser representados através de grafos que estabelecem uma organização com uma quantidade variável de vértices conectados por arestas, fazendo manipulações simples sobre estas representações.",525,(EF05MA14),0.6227628,0.6499999999999997
33,(EF05CO03),"(EF05CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.",442,(EF03MA11),0.6412133,0.6399999999999997
33,(EF05CO03),"(EF05CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.",522,(EF05MA11B),0.6401742,0.6399999999999997
33,(EF05CO03),"(EF05CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.",665,(EF03LP16),0.59767675,0.6399999999999997
34,(EF05CO04),"(EF05CO04) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências, repetições e seleções condicionais para resolver problemas de forma independente e em colaboração.",639,(EF15LP05A),0.7246727,0.7199999999999998
34,(EF05CO04),"(EF05CO04) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências, repetições e seleções condicionais para resolver problemas de forma independente e em colaboração.",708,(EF35LP15),0.7099505,0.7199999999999998
34,(EF05CO04),"(EF05CO04) Criar e simular algoritmos representados em linguagem oral, escrita ou pictográfica, que incluam sequências, repetições e seleções condicionais para resolver problemas de forma independente e em colaboração.",459,(EF03MA27),0.6542053,0.7199999999999998
35,(EF05CO05),"(EF05CO05) Identificar os componentes principais de um computador (dispositivos de entrada/saída, processadores e armazenamento).",334,(EF05HI07X),0.63139224,0.6299999999999997
35,(EF05CO05),"(EF05CO05) Identificar os componentes principais de um computador (dispositivos de entrada/saída, processadores e armazenamento).",100,(EF15AR21P4),0.5734614,0.6299999999999997
36,(EF05CO06),(EF05CO06) Reconhecer que os dados podem ser armazenados em um dispositivo local ou remoto.,531,(EF05MA18),0.51023346,0.5099999999999996
36,(EF05CO06),(EF05CO06) Reconhecer que os dados podem ser armazenados em um dispositivo local ou remoto.,351,(EF01MA08A),0.5073587,0.5099999999999996
36,(EF05CO06),(EF05CO06) Reconhecer que os dados podem ser armazenados em um dispositivo local ou remoto.,725,(EF04LP03),0.5045796,0.5099999999999996
37,(EF05CO07),(EF05CO07) Reconhecer a necessidade de um sistema operacional para a execução de programas e gerenciamento do hardware.,613,(EF02LP24),0.5180603,0.5099999999999996
37,(EF05CO07),(EF05CO07) Reconhecer a necessidade de um sistema operacional para a execução de programas e gerenciamento do hardware.,664,(EF03LP15),0.5003092,0.5099999999999996
37,(EF05CO07),(EF05CO07) Reconhecer a necessidade de um sistema operacional para a execução de programas e gerenciamento do hardware.,132,(EF15AR26P5),0.46548438,0.5099999999999996
38,(EF05CO08),(EF05CO08) Acessar as informações na Internet de forma crítica para distinguir os conteúdos confiáveis de não confiáveis.,800,(EF05LP13),0.5828847,0.5799999999999996
38,(EF05CO08),(EF05CO08) Acessar as informações na Internet de forma crítica para distinguir os conteúdos confiáveis de não confiáveis.,805,(EF05LP18),0.5637399,0.5799999999999996
38,(EF05CO08),(EF05CO08) Acessar as informações na Internet de forma crítica para distinguir os conteúdos confiáveis de não confiáveis.,127,(EF15AR21P5),0.5260985,0.5799999999999996
39,(EF05CO09),(EF05CO09) Usar informações considerando aplicações e limites dos direitos autorais em diferentes mídias digitais.,22,(EF15AR21P1),0.5505499,0.5499999999999996
39,(EF05CO09),(EF05CO09) Usar informações considerando aplicações e limites dos direitos autorais em diferentes mídias digitais.,785,(EF35LP25),0.5481259,0.5499999999999996
39,(EF05CO09),(EF05CO09) Usar informações considerando aplicações e limites dos direitos autorais em diferentes mídias digitais.,70,(EF15AR17P3),0.5415781,0.5499999999999996
40,(EF05CO10),(EF05CO10) Expressar-se crítica e criativamente na compreensão das mudanças tecnológicas no mundo do trabalho e sobre a evolução da sociedade.,333,(EF05HI06X),0.62453014,0.6199999999999997
40,(EF05CO10),(EF05CO10) Expressar-se crítica e criativamente na compreensão das mudanças tecnológicas no mundo do trabalho e sobre a evolução da sociedade.,130,(EF15AR24P5),0.57419944,0.6199999999999997
40,(EF05CO10),(EF05CO10) Expressar-se crítica e criativamente na compreensão das mudanças tecnológicas no mundo do trabalho e sobre a evolução da sociedade.,182,(EF35EF10P3),0.5639506,0.6199999999999997
41,(EF05CO011),(EF05CO011) Identificar a adequação de diferentes tecnologias computacionais na resolução de problemas.,610,(EF02LP19),0.534569,0.5299999999999996
41,(EF05CO011),(EF05CO011) Identificar a adequação de diferentes tecnologias computacionais na resolução de problemas.,740,(EF04LP19),0.52109605,0.5299999999999996
42,(EF15CO01),"(EF15CO01) Identificar as principais formas de organizar e representar a informação de maneira estruturada (matrizes, registros, listas e grafos) ou não estruturada (números, palavras, valores verdade).",560,(EF01LP24),0.65859604,0.6499999999999997
42,(EF15CO01),"(EF15CO01) Identificar as principais formas de organizar e representar a informação de maneira estruturada (matrizes, registros, listas e grafos) ou não estruturada (números, palavras, valores verdade).",134,(EF01CI02),0.65563977,0.6499999999999997
42,(EF15CO01),"(EF15CO01) Identificar as principais formas de organizar e representar a informação de maneira estruturada (matrizes, registros, listas e grafos) ou não estruturada (números, palavras, valores verdade).",140,(EF02CI01),0.58931184,0.6499999999999997
43,(EF15CO02),"(EF15CO02) Construir e simular algoritmos, de forma independente ou em colaboração, que resolvam problemas simples e do cotidiano com uso de sequências, seleções condicionais e repetições de instruções.",167,(EF12EF03P2),0.6527952,0.6499999999999997
43,(EF15CO02),"(EF15CO02) Construir e simular algoritmos, de forma independente ou em colaboração, que resolvam problemas simples e do cotidiano com uso de sequências, seleções condicionais e repetições de instruções.",464,(EF04MA03A),0.6320621,0.6499999999999997
43,(EF15CO02),"(EF15CO02) Construir e simular algoritmos, de forma independente ou em colaboração, que resolvam problemas simples e do cotidiano com uso de sequências, seleções condicionais e repetições de instruções.",200,(EF35EF05P5),0.6121445,0.6499999999999997
44,(EF15CO03),"(EF15CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.",520,(EF05MA10),0.6766366,0.6699999999999997
44,(EF15CO03),"(EF15CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.",388,(EF02MA06A),0.65071726,0.6699999999999997
44,(EF15CO03),"(EF15CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.",711,(EF35LP18),0.6147573,0.6699999999999997
45,(EF15CO04),"(EF15CO04) Aplicar a estratégia de decomposição para resolver problemas complexos, dividindo esse problema em partes menores, resolvendo-as e combinando suas soluções.",521,(EF05MA11A),0.6463733,0.6399999999999997
45,(EF15CO04),"(EF15CO04) Aplicar a estratégia de decomposição para resolver problemas complexos, dividindo esse problema em partes menores, resolvendo-as e combinando suas soluções.",455,(EF03MA24A),0.6455003,0.6399999999999997
45,(EF15CO04),"(EF15CO04) Aplicar a estratégia de decomposição para resolver problemas complexos, dividindo esse problema em partes menores, resolvendo-as e combinando suas soluções.",202,(EF35EF08P5),0.5999906,0.6399999999999997
46,(EF15CO05),"(EF15CO05) Codificar a informação de diferentes formas, entendendo a importância desta codificação para o armazenamento, manipulação e transmissão em dispositivos computacionais.",348,(EF01MA07B),0.62551993,0.6199999999999997
46,(EF15CO05),"(EF15CO05) Codificar a informação de diferentes formas, entendendo a importância desta codificação para o armazenamento, manipulação e transmissão em dispositivos computacionais.",501,(EF05MA02X),0.6220565,0.6199999999999997
46,(EF15CO05),"(EF15CO05) Codificar a informação de diferentes formas, entendendo a importância desta codificação para o armazenamento, manipulação e transmissão em dispositivos computacionais.",734,(EF04LP13),0.6017089,0.6199999999999997
47,(EF15CO06),"(EF15CO06) Conhecer os componentes básicos de dispositivos computacionais, entendendo os princípios de seu funcionamento.",582,(EF15LP03),0.5582689,0.5499999999999996
47,(EF15CO06),"(EF15CO06) Conhecer os componentes básicos de dispositivos computacionais, entendendo os princípios de seu funcionamento.",96,(EF15AR17P4),0.5348575,0.5499999999999996
47,(EF15CO06),"(EF15CO06) Conhecer os componentes básicos de dispositivos computacionais, entendendo os princípios de seu funcionamento.",175,(EF35EF02P3),0.5217453,0.5499999999999996
48,(EF15CO07),(EF15CO07) Conhecer o conceito de Sistema Operacional e sua importância na integração entre software e hardware.,456,(EF03MA24B),0.57846916,0.5699999999999996
48,(EF15CO07),(EF15CO07) Conhecer o conceito de Sistema Operacional e sua importância na integração entre software e hardware.,468,(EF04MA05),0.55053544,0.5699999999999996
48,(EF15CO07),(EF15CO07) Conhecer o conceito de Sistema Operacional e sua importância na integração entre software e hardware.,599,(EF02LP04),0.52840185,0.5699999999999996
49,(EF15CO08),"(EF15CO08) Reconhecer e utilizar tecnologias computacionais para pesquisar e acessar informações, expressar-se crítica e criativamente e resolver problemas.",12,(EF15AR11P1),0.6870748,0.6799999999999997
49,(EF15CO08),"(EF15CO08) Reconhecer e utilizar tecnologias computacionais para pesquisar e acessar informações, expressar-se crítica e criativamente e resolver problemas.",44,(EF15AR17P2),0.6371626,0.6799999999999997
49,(EF15CO08),"(EF15CO08) Reconhecer e utilizar tecnologias computacionais para pesquisar e acessar informações, expressar-se crítica e criativamente e resolver problemas.",195,(EF35EF12P4),0.6277317,0.6799999999999997
50,(EF15CO09),"(EF15CO09) Entender que as tecnologias devem ser utilizadas de maneira segura, ética e responsável, respeitando direitos autorais, de imagem e as leis vigentes.",322,(EF03HI11X),0.6798308,0.6699999999999997
50,(EF15CO09),"(EF15CO09) Entender que as tecnologias devem ser utilizadas de maneira segura, ética e responsável, respeitando direitos autorais, de imagem e as leis vigentes.",558,(EF01LP21),0.63985,0.6699999999999997
50,(EF15CO09),"(EF15CO09) Entender que as tecnologias devem ser utilizadas de maneira segura, ética e responsável, respeitando direitos autorais, de imagem e as leis vigentes.",308,(EF02HI03X),0.6341597,0.6699999999999997
